ReviewID,ProductID,CustomerID,Rating,ReviewDate,text,token_count,CategoryName,ProductName,CompanyName
1324,27,ZY562,1.5,2025-03-01,"Customer ID: ZY562
Customer Company: Fox-GreenProperty Management Company
Customer Location: Robertmouth, United States
Product Info: Belkin Wemo Smart Speaker Outdoor (Category: Smart Speaker)
Manufacturer: Belkin Wemo
Product Price: 9783.21
Rating: 1.5 stars
Review Date: 2025-03-01
Review Content: ""I would not recommend this Smart Speaker. It has slow response time, and I was disappointed.""",82,Smart Speaker,Belkin Wemo Smart Speaker Outdoor,Fox-GreenProperty Management Company
3785,21,VW282,3.7,2025-03-01,"Customer ID: VW282
Customer Company: English, Hardy and TrevinoAppliance Retailer
Customer Location: New Michele, United States
Product Info: Philips Hue Robot Vacuum Ultra (Category: Robot Vacuum)
Manufacturer: Philips Hue
Product Price: 6983.6
Rating: 3.7 stars
Review Date: 2025-03-01
Review Content: ""This Robot Vacuum is okay for the price. It has great value for the price, but I noticed some issues with voice assistant integration.""",92,Robot Vacuum,Philips Hue Robot Vacuum Ultra,"English, Hardy and TrevinoAppliance Retailer"
4183,62,DX546,1.3,2025-03-01,"Customer ID: DX546
Customer Company: Warner, Horton and RobertsIT Services Company
Customer Location: Anastad, United States
Product Info: Belkin Wemo Smart TV Pro (Category: Smart TV)
Manufacturer: Belkin Wemo
Product Price: 5158.06
Rating: 1.3 stars
Review Date: 2025-03-01
Review Content: ""After a few weeks of use, This Smart TVdoes not work as expected.Within a week of use, it started having connection issues.The only positive thing I can say is that the design looks nice.I would not recommend it to other buyers.""",115,Smart TV,Belkin Wemo Smart TV Pro,"Warner, Horton and RobertsIT Services Company"
1880,21,QN420,4.3,2025-03-01,"Customer ID: QN420
Customer Company: Ellis-WilkinsHome Automation Company
Customer Location: Bruceborough, United States
Product Info: Philips Hue Robot Vacuum Ultra (Category: Robot Vacuum)
Manufacturer: Philips Hue
Product Price: 6983.6
Rating: 4.3 stars
Review Date: 2025-03-01
Review Content: ""The firmware auto-updates feature is especially helpful, making it very convenient for remote work.""",81,Robot Vacuum,Philips Hue Robot Vacuum Ultra,Ellis-WilkinsHome Automation Company
2468,19,UQ126,3.3,2025-03-01,"Customer ID: UQ126
Customer Company: Hubbard-OneillSmart Home Installer
Customer Location: East Donaldview, United States
Product Info: Wyze Streaming Device Outdoor (Category: Streaming Device)
Manufacturer: Wyze
Product Price: 6992.04
Rating: 3.3 stars
Review Date: 2025-03-01
Review Content: ""Overall, it is decent. It has long battery life, but there is still room for improvement.""",82,Streaming Device,Wyze Streaming Device Outdoor,Hubbard-OneillSmart Home Installer
2279,89,TK597,3.8,2025-02-28,"Customer ID: TK597
Customer Company: Ramirez and SonsFacility Management Company
Customer Location: Lake Charles, United States
Product Info: Ring Home Hub Pro (Category: Home Hub)
Manufacturer: Ring
Product Price: 4195.92
Rating: 3.8 stars
Review Date: 2025-02-28
Review Content: ""The quality of this Home Hub is acceptable. It has simple app controls, but the setup process could be better.""",85,Home Hub,Ring Home Hub Pro,Ramirez and SonsFacility Management Company
2372,34,TZ806,4.3,2025-02-28,"Customer ID: TZ806
Customer Company: Thompson LtdSmall Business
Customer Location: Jasonfurt, United States
Product Info: Arlo Smart TV Plus (Category: Smart TV)
Manufacturer: Arlo
Product Price: 2893.75
Rating: 4.3 stars
Review Date: 2025-02-28
Review Content: ""I noticed that This Smart TVhas great build quality.What surprised me is that the Alexa integration feature makes it much more convenient.If I had to mention one downside, there is still some room for improvement in customer support.The overall experience has been good.""",110,Smart TV,Arlo Smart TV Plus,Thompson LtdSmall Business
2591,16,GS970,1.7,2025-02-28,"Customer ID: GS970
Customer Company: Hoover and SonsAppliance Retailer
Customer Location: Meghanbury, United States
Product Info: Belkin Wemo Security System Pro (Category: Security System)
Manufacturer: Belkin Wemo
Product Price: 1143.38
Rating: 1.7 stars
Review Date: 2025-02-28
Review Content: ""I would not recommend this Security System. It has limited smart features, and I was disappointed.""",81,Security System,Belkin Wemo Security System Pro,Hoover and SonsAppliance Retailer
488,97,ID078,1.1,2025-02-28,"Customer ID: ID078
Customer Company: English IncSecurity Service Provider
Customer Location: Murillostad, United States
Product Info: Eufy Smart Thermostat Ultra (Category: Smart Thermostat)
Manufacturer: Eufy
Product Price: 1668.64
Rating: 1.1 stars
Review Date: 2025-02-28
Review Content: ""This product has serious issues. It has limited smart features, and I have already requested a return.""",80,Smart Thermostat,Eufy Smart Thermostat Ultra,English IncSecurity Service Provider
815,32,DV187,2.4,2025-02-28,"Customer ID: DV187
Customer Company: Garcia-MorganTechnology Startup
Customer Location: Patrickville, United States
Product Info: LG Electronics Home Hub Ultra (Category: Home Hub)
Manufacturer: LG Electronics
Product Price: 8405.37
Rating: 2.4 stars
Review Date: 2025-02-28
Review Content: ""The issue with battery life is very frustrating. It is not worth the price.""",78,Home Hub,LG Electronics Home Hub Ultra,Garcia-MorganTechnology Startup
1473,19,JJ935,2.4,2025-02-28,"Customer ID: JJ935
Customer Company: Banks, Andrews and HickmanSmall Business
Customer Location: Scottport, United States
Product Info: Wyze Streaming Device Outdoor (Category: Streaming Device)
Manufacturer: Wyze
Product Price: 6992.04
Rating: 2.4 stars
Review Date: 2025-02-28
Review Content: ""I must admit, This Streaming Deviceis not something I would recommend.Within a week of use, it started having setup problems.The only positive thing I can say is that the price was reasonable.I hope the manufacturer fixes these issues.""",109,Streaming Device,Wyze Streaming Device Outdoor,"Banks, Andrews and HickmanSmall Business"
3620,87,QN420,3.2,2025-02-28,"Customer ID: QN420
Customer Company: Ellis-WilkinsHome Automation Company
Customer Location: Bruceborough, United States
Product Info: Ring Smart Speaker Plus (Category: Smart Speaker)
Manufacturer: Ring
Product Price: 4104.32
Rating: 3.2 stars
Review Date: 2025-02-28
Review Content: ""I must admit, This product Ring Smart Speaker Plusis decent overall.the quiet operation is a nice touch.However, one drawback is its confusing setup process.It is worth buying.""",97,Smart Speaker,Ring Smart Speaker Plus,Ellis-WilkinsHome Automation Company
458,40,YQ009,4.5,2025-02-27,"Customer ID: YQ009
Customer Company: Liu GroupIT Services Company
Customer Location: East Anafurt, United States
Product Info: TP-Link Kasa Smart Speaker Pro (Category: Smart Speaker)
Manufacturer: TP-Link Kasa
Product Price: 3817.23
Rating: 4.5 stars
Review Date: 2025-02-27
Review Content: ""I am very satisfied with this purchase. It has modern design, and shipping was fast.""",85,Smart Speaker,TP-Link Kasa Smart Speaker Pro,Liu GroupIT Services Company
303,91,TM772,1.3,2025-02-26,"Customer ID: TM772
Customer Company: Smith LtdRetail Company
Customer Location: South Reginamouth, United States
Product Info: Ring Smart Lighting Premium (Category: Smart Lighting)
Manufacturer: Ring
Product Price: 6457.22
Rating: 1.3 stars
Review Date: 2025-02-26
Review Content: ""In my opinion, This product Ring Smart Lighting Premiumhas noticeable defects.The problem with motion detection accuracy is very frustrating.I hope the manufacturer fixes these issues.""",91,Smart Lighting,Ring Smart Lighting Premium,Smith LtdRetail Company
456,42,ES731,4.2,2025-02-26,"Customer ID: ES731
Customer Company: Williams, Evans and BrennanTechnology Startup
Customer Location: Clarkton, United States
Product Info: Google Nest Smart Doorbell Essential (Category: Smart Doorbell)
Manufacturer: Google Nest
Product Price: 9592.1
Rating: 4.2 stars
Review Date: 2025-02-26
Review Content: ""After reading several reviews, I chose this one. This Smart Doorbellfits perfectly into my smart home setup.In addition, it is especially useful for pet monitoring.I suggest comparing it with other options before buying.""",105,Smart Doorbell,Google Nest Smart Doorbell Essential,"Williams, Evans and BrennanTechnology Startup"
870,63,LC708,1.7,2025-02-26,"Customer ID: LC708
Customer Company: Blankenship, Oneal and PerezTechnology Startup
Customer Location: Cookhaven, United States
Product Info: Arlo Smart Doorbell Outdoor (Category: Smart Doorbell)
Manufacturer: Arlo
Product Price: 1523.79
Rating: 1.7 stars
Review Date: 2025-02-26
Review Content: ""To be honest, This product Arlo Smart Doorbell Outdoordoes not feel worth the price.The problem with notification delays is very frustrating.I would not recommend it to other buyers.""",96,Smart Doorbell,Arlo Smart Doorbell Outdoor,"Blankenship, Oneal and PerezTechnology Startup"
1201,4,GV152,3.5,2025-02-26,"Customer ID: GV152
Customer Company: Barnes LLCE-commerce Company
Customer Location: Port Denise, United States
Product Info: Ecobee Home Hub Max (Category: Home Hub)
Manufacturer: Ecobee
Product Price: 3626.85
Rating: 3.5 stars
Review Date: 2025-02-26
Review Content: ""Overall, it is decent. It has strong smart home compatibility, but there is still room for improvement.""",83,Home Hub,Ecobee Home Hub Max,Barnes LLCE-commerce Company
1245,66,GH572,2.0,2025-02-26,"Customer ID: GH572
Customer Company: Dunn GroupIT Services Company
Customer Location: Hensleyhaven, United States
Product Info: Apple Home Smart Display Max (Category: Smart Display)
Manufacturer: Apple Home
Product Price: 1890.93
Rating: 2.0 stars
Review Date: 2025-02-26
Review Content: ""It stopped working after one week of use. It has higher-than-expected power usage, and customer support was slow.""",87,Smart Display,Apple Home Smart Display Max,Dunn GroupIT Services Company
1257,61,WR609,3.6,2025-02-26,"Customer ID: WR609
Customer Company: Garcia, Smith and GreenAppliance Retailer
Customer Location: Davidtown, United States
Product Info: Ecobee Smart Display Pro (Category: Smart Display)
Manufacturer: Ecobee
Product Price: 8699.12
Rating: 3.6 stars
Review Date: 2025-02-26
Review Content: ""As someone who uses smart home products often, This product Ecobee Smart Display Prois decent overall.the experience during before going to bed was acceptable.However, its performance is only average for vacation monitoring.I hope the next version is better.""",109,Smart Display,Ecobee Smart Display Pro,"Garcia, Smith and GreenAppliance Retailer"
1760,87,CK028,3.1,2025-02-26,"Customer ID: CK028
Customer Company: Hoffman, Baker and BarnesSecurity Service Provider
Customer Location: West Jamesmouth, United States
Product Info: Ring Smart Speaker Plus (Category: Smart Speaker)
Manufacturer: Ring
Product Price: 4104.32
Rating: 3.1 stars
Review Date: 2025-02-26
Review Content: ""The quality of this Smart Speaker is acceptable. It has easy installation, but the customer support could be better.""",86,Smart Speaker,Ring Smart Speaker Plus,"Hoffman, Baker and BarnesSecurity Service Provider"
1877,19,LT787,2.0,2025-02-26,"Customer ID: LT787
Customer Company: Thompson, Lawrence and AndersonIT Services Company
Customer Location: Michaelview, United States
Product Info: Wyze Streaming Device Outdoor (Category: Streaming Device)
Manufacturer: Wyze
Product Price: 6992.04
Rating: 2.0 stars
Review Date: 2025-02-26
Review Content: ""It stopped working after one week of use. It has unclear instructions, and customer support was slow.""",83,Streaming Device,Wyze Streaming Device Outdoor,"Thompson, Lawrence and AndersonIT Services Company"
2595,88,OI217,2.3,2025-02-26,"Customer ID: OI217
Customer Company: Scott, Harris and JeffersonSmall Business
Customer Location: Loganhaven, United States
Product Info: Samsung SmartThings Smart TV Ultra (Category: Smart TV)
Manufacturer: Samsung SmartThings
Product Price: 5539.41
Rating: 2.3 stars
Review Date: 2025-02-26
Review Content: ""I would not recommend this Smart TV. It has limited smart features, and I was disappointed.""",83,Smart TV,Samsung SmartThings Smart TV Ultra,"Scott, Harris and JeffersonSmall Business"
2917,66,GY227,3.6,2025-02-26,"Customer ID: GY227
Customer Company: Smith LLCSecurity Service Provider
Customer Location: North Heatherchester, United States
Product Info: Apple Home Smart Display Max (Category: Smart Display)
Manufacturer: Apple Home
Product Price: 1890.93
Rating: 3.6 stars
Review Date: 2025-02-26
Review Content: ""It works fairly well during while working from home, but performance is average in other situations.""",81,Smart Display,Apple Home Smart Display Max,Smith LLCSecurity Service Provider
4505,30,QC191,3.0,2025-02-26,"Customer ID: QC191
Customer Company: Mccormick-LevyReal Estate Company
Customer Location: South Sherry, United States
Product Info: GE Appliances Smart Lock Standard (Category: Smart Lock)
Manufacturer: GE Appliances
Product Price: 8350.62
Rating: 3.0 stars
Review Date: 2025-02-26
Review Content: ""I must admit, This product GE Appliances Smart Lock Standardhas acceptable quality.when using it on weekends, the two-way audio feature worked fairly well.In addition, one drawback is its average audio quality.For the price, this product is pretty good.""",115,Smart Lock,GE Appliances Smart Lock Standard,Mccormick-LevyReal Estate Company
3825,70,BE531,1.0,2025-02-26,"Customer ID: BE531
Customer Company: Richardson-ThomasE-commerce Company
Customer Location: Thomasview, United States
Product Info: Honeywell Home Smart Plug Essential (Category: Smart Plug)
Manufacturer: Honeywell Home
Product Price: 3676.21
Rating: 1.0 stars
Review Date: 2025-02-26
Review Content: ""After comparing several similar products, This Smart Plugoffers poor value for the money.Within a week of use, it started having setup problems.I have already requested a return.""",98,Smart Plug,Honeywell Home Smart Plug Essential,Richardson-ThomasE-commerce Company
4031,84,BN567,2.0,2025-02-26,"Customer ID: BN567
Customer Company: Garcia-RichardHome Improvement Store
Customer Location: North Jeremy, United States
Product Info: Eufy Smart Doorbell Plus (Category: Smart Doorbell)
Manufacturer: Eufy
Product Price: 4729.24
Rating: 2.0 stars
Review Date: 2025-02-26
Review Content: ""I would not recommend this Smart Doorbell. It has higher-than-expected power usage, and I was disappointed.""",85,Smart Doorbell,Eufy Smart Doorbell Plus,Garcia-RichardHome Improvement Store
3057,16,EG092,1.4,2025-02-25,"Customer ID: EG092
Customer Company: Carter, Weber and JenkinsFacility Management Company
Customer Location: West Brianton, United States
Product Info: Belkin Wemo Security System Pro (Category: Security System)
Manufacturer: Belkin Wemo
Product Price: 1143.38
Rating: 1.4 stars
Review Date: 2025-02-25
Review Content: ""This product has serious issues. It has higher-than-expected power usage, and I have already requested a return.""",90,Security System,Belkin Wemo Security System Pro,"Carter, Weber and JenkinsFacility Management Company"
1652,28,NQ516,2.0,2025-02-25,"Customer ID: NQ516
Customer Company: Cortez, Best and KnightProperty Management Company
Customer Location: New Diane, United States
Product Info: Samsung SmartThings Smart Lighting Standard (Category: Smart Lighting)
Manufacturer: Samsung SmartThings
Product Price: 612.27
Rating: 2.0 stars
Review Date: 2025-02-25
Review Content: ""After a few weeks of use, This Smart Lightingis very disappointing.The problem with notification delays is very frustrating.""",88,Smart Lighting,Samsung SmartThings Smart Lighting Standard,"Cortez, Best and KnightProperty Management Company"
2077,64,FM680,4.4,2025-02-25,"Customer ID: FM680
Customer Company: Williams and SonsOnline Marketplace Seller
Customer Location: Austinburgh, United States
Product Info: Google Nest Smart Lock Pro (Category: Smart Lock)
Manufacturer: Google Nest
Product Price: 942.81
Rating: 4.4 stars
Review Date: 2025-02-25
Review Content: ""After using it for a while, This Smart Lockis very easy to use.In addition, it works very well during before going to bed.If I had to mention one downside, the price is a little higher than expected.I hope the next version is better.""",116,Smart Lock,Google Nest Smart Lock Pro,Williams and SonsOnline Marketplace Seller
4860,62,DX546,4.1,2025-02-25,"Customer ID: DX546
Customer Company: Warner, Horton and RobertsIT Services Company
Customer Location: Anastad, United States
Product Info: Belkin Wemo Smart TV Pro (Category: Smart TV)
Manufacturer: Belkin Wemo
Product Price: 5158.06
Rating: 4.1 stars
Review Date: 2025-02-25
Review Content: ""It works very well during before going to bed, especially because of its quiet operation.""",82,Smart TV,Belkin Wemo Smart TV Pro,"Warner, Horton and RobertsIT Services Company"
4675,25,ZY562,2.4,2025-02-24,"Customer ID: ZY562
Customer Company: Fox-GreenProperty Management Company
Customer Location: Robertmouth, United States
Product Info: Samsung SmartThings Smart Camera Essential (Category: Smart Camera)
Manufacturer: Samsung SmartThings
Product Price: 1409.8
Rating: 2.4 stars
Review Date: 2025-02-24
Review Content: ""I am not satisfied with this Smart Camera. It has average audio quality, and it does not feel worth the money.""",87,Smart Camera,Samsung SmartThings Smart Camera Essential,Fox-GreenProperty Management Company
4805,44,HY451,3.8,2025-02-24,"Customer ID: HY451
Customer Company: Bradshaw PLCSmart Home Installer
Customer Location: Coleside, United States
Product Info: Honeywell Home Smart Thermostat Outdoor (Category: Smart Thermostat)
Manufacturer: Honeywell Home
Product Price: 4467.77
Rating: 3.8 stars
Review Date: 2025-02-24
Review Content: ""It works fairly well during before going to bed, but performance is average in other situations.""",80,Smart Thermostat,Honeywell Home Smart Thermostat Outdoor,Bradshaw PLCSmart Home Installer
535,9,HY451,3.3,2025-02-24,"Customer ID: HY451
Customer Company: Bradshaw PLCSmart Home Installer
Customer Location: Coleside, United States
Product Info: Philips Hue Streaming Device Essential (Category: Streaming Device)
Manufacturer: Philips Hue
Product Price: 9286.38
Rating: 3.3 stars
Review Date: 2025-02-24
Review Content: ""It works fairly well during when monitoring pets, but performance is average in other situations.""",79,Streaming Device,Philips Hue Streaming Device Essential,Bradshaw PLCSmart Home Installer
1047,34,JI223,3.8,2025-02-24,"Customer ID: JI223
Customer Company: Garner, Wright and ShawSmart Home Installer
Customer Location: Kellyborough, United States
Product Info: Arlo Smart TV Plus (Category: Smart TV)
Manufacturer: Arlo
Product Price: 2893.75
Rating: 3.8 stars
Review Date: 2025-02-24
Review Content: ""I have to say, This Smart TVhas acceptable quality.the experience during during bad weather was acceptable.The biggest issue is that some minor problems became noticeable after extended use.You may want to consider similar products from other brands.""",108,Smart TV,Arlo Smart TV Plus,"Garner, Wright and ShawSmart Home Installer"
2433,11,TM772,4.8,2025-02-24,"Customer ID: TM772
Customer Company: Smith LtdRetail Company
Customer Location: South Reginamouth, United States
Product Info: Samsung SmartThings Smart Thermostat Pro (Category: Smart Thermostat)
Manufacturer: Samsung SmartThings
Product Price: 1654.62
Rating: 4.8 stars
Review Date: 2025-02-24
Review Content: ""The smart alerts feature on this Smart Thermostat is very useful, and it also has useful smart features.""",82,Smart Thermostat,Samsung SmartThings Smart Thermostat Pro,Smith LtdRetail Company
1685,8,TK597,5.0,2025-02-23,"Customer ID: TK597
Customer Company: Ramirez and SonsFacility Management Company
Customer Location: Lake Charles, United States
Product Info: Arlo Smart Display Max (Category: Smart Display)
Manufacturer: Arlo
Product Price: 3142.43
Rating: 5.0 stars
Review Date: 2025-02-23
Review Content: ""The design of this Smart Display is very user-friendly. It has modern design and I would recommend it.""",84,Smart Display,Arlo Smart Display Max,Ramirez and SonsFacility Management Company
2896,4,FN752,1.5,2025-02-23,"Customer ID: FN752
Customer Company: James PLCRetail Company
Customer Location: Debrashire, United States
Product Info: Ecobee Home Hub Max (Category: Home Hub)
Manufacturer: Ecobee
Product Price: 3626.85
Rating: 1.5 stars
Review Date: 2025-02-23
Review Content: ""I think This Home Hubhas noticeable defects.It did not work properly during during bad weather.The only positive thing I can say is that the design looks nice.I would not recommend it to other buyers.""",100,Home Hub,Ecobee Home Hub Max,James PLCRetail Company
4575,26,CM221,1.6,2025-02-23,"Customer ID: CM221
Customer Company: Rush PLCReal Estate Company
Customer Location: North Darlene, United States
Product Info: Philips Hue Air Purifier Plus (Category: Air Purifier)
Manufacturer: Philips Hue
Product Price: 4810.23
Rating: 1.6 stars
Review Date: 2025-02-23
Review Content: ""To be honest, This Air Purifierhas noticeable defects.It did not work properly during while traveling.I hope the manufacturer fixes these issues.""",90,Air Purifier,Philips Hue Air Purifier Plus,Rush PLCReal Estate Company
1155,59,DX546,4.1,2025-02-23,"Customer ID: DX546
Customer Company: Warner, Horton and RobertsIT Services Company
Customer Location: Anastad, United States
Product Info: Ring Smart Plug Pro (Category: Smart Plug)
Manufacturer: Ring
Product Price: 6854.65
Rating: 4.1 stars
Review Date: 2025-02-23
Review Content: ""As a first-time smart home buyer, This product Ring Smart Plug Prooffers great value for the price.On the downside, it works very well during when I am away from home.It is slightly worse than other brands I have tried.If I had to mention one downside, I wish it came with more accessories.I would not really recommend it.""",134,Smart Plug,Ring Smart Plug Pro,"Warner, Horton and RobertsIT Services Company"
601,31,LT787,2.1,2025-02-22,"Customer ID: LT787
Customer Company: Thompson, Lawrence and AndersonIT Services Company
Customer Location: Michaelview, United States
Product Info: TP-Link Kasa Smart Plug Plus (Category: Smart Plug)
Manufacturer: TP-Link Kasa
Product Price: 7017.13
Rating: 2.1 stars
Review Date: 2025-02-22
Review Content: ""This product has serious issues. It has unclear instructions, and I have already requested a return.""",88,Smart Plug,TP-Link Kasa Smart Plug Plus,"Thompson, Lawrence and AndersonIT Services Company"
851,6,ZP972,3.2,2025-02-22,"Customer ID: ZP972
Customer Company: Willis, Williams and GrayHome Improvement Store
Customer Location: Chapmanmouth, United States
Product Info: GE Appliances Smart Plug Essential (Category: Smart Plug)
Manufacturer: GE Appliances
Product Price: 260.89
Rating: 3.2 stars
Review Date: 2025-02-22
Review Content: ""The quality of this Smart Plug is acceptable. It has long battery life, but the privacy settings could be better.""",88,Smart Plug,GE Appliances Smart Plug Essential,"Willis, Williams and GrayHome Improvement Store"
1750,43,HY451,2.2,2025-02-22,"Customer ID: HY451
Customer Company: Bradshaw PLCSmart Home Installer
Customer Location: Coleside, United States
Product Info: Belkin Wemo Smart Display Standard (Category: Smart Display)
Manufacturer: Belkin Wemo
Product Price: 2808.17
Rating: 2.2 stars
Review Date: 2025-02-22
Review Content: ""After using it for a while, This Smart Displayis very disappointing.The main issue is its slow customer support.The only positive thing I can say is that the product looked good out of the box.I have already requested a return.""",109,Smart Display,Belkin Wemo Smart Display Standard,Bradshaw PLCSmart Home Installer
1843,24,GV152,3.3,2025-02-22,"Customer ID: GV152
Customer Company: Barnes LLCE-commerce Company
Customer Location: Port Denise, United States
Product Info: Ring Robot Vacuum Standard (Category: Robot Vacuum)
Manufacturer: Ring
Product Price: 7529.74
Rating: 3.3 stars
Review Date: 2025-02-22
Review Content: ""It works fairly well during when checking deliveries, but performance is average in other situations.""",79,Robot Vacuum,Ring Robot Vacuum Standard,Barnes LLCE-commerce Company
2782,2,TP845,2.8,2025-02-22,"Customer ID: TP845
Customer Company: Green-CastroOnline Marketplace Seller
Customer Location: North Angelashire, United States
Product Info: Samsung SmartThings Smart Sensor Plus (Category: Smart Sensor)
Manufacturer: Samsung SmartThings
Product Price: 873.65
Rating: 2.8 stars
Review Date: 2025-02-22
Review Content: ""The issue with setup process is very frustrating. It is not worth the price.""",80,Smart Sensor,Samsung SmartThings Smart Sensor Plus,Green-CastroOnline Marketplace Seller
3282,49,FM680,2.3,2025-02-22,"Customer ID: FM680
Customer Company: Williams and SonsOnline Marketplace Seller
Customer Location: Austinburgh, United States
Product Info: GE Appliances Smart Speaker Standard (Category: Smart Speaker)
Manufacturer: GE Appliances
Product Price: 7367.78
Rating: 2.3 stars
Review Date: 2025-02-22
Review Content: ""After comparing several similar products, This product GE Appliances Smart Speaker Standarddoes not feel worth the price.The main issue is its poor app experience.The only positive thing I can say is that the price was reasonable.This purchase was disappointing.""",110,Smart Speaker,GE Appliances Smart Speaker Standard,Williams and SonsOnline Marketplace Seller
3368,81,OV175,3.3,2025-02-22,"Customer ID: OV175
Customer Company: Durham IncOnline Marketplace Seller
Customer Location: Port Kelsey, United States
Product Info: Amazon Devices Air Purifier Outdoor (Category: Air Purifier)
Manufacturer: Amazon Devices
Product Price: 2059.42
Rating: 3.3 stars
Review Date: 2025-02-22
Review Content: ""This product has both pros and cons. It has great value for the price, but also has confusing setup process.""",86,Air Purifier,Amazon Devices Air Purifier Outdoor,Durham IncOnline Marketplace Seller
3808,50,VO839,3.4,2025-02-22,"Customer ID: VO839
Customer Company: Lee, Estrada and SinghSmall Business
Customer Location: North Lisa, United States
Product Info: Belkin Wemo Smart Doorbell Mini (Category: Smart Doorbell)
Manufacturer: Belkin Wemo
Product Price: 4946.77
Rating: 3.4 stars
Review Date: 2025-02-22
Review Content: ""After comparing several similar products, This product Belkin Wemo Smart Doorbell Miniis decent overall.the compact design is a nice touch.What surprised me is that one drawback is its slow response time.You may want to consider similar products from other brands.""",113,Smart Doorbell,Belkin Wemo Smart Doorbell Mini,"Lee, Estrada and SinghSmall Business"
4598,33,OE837,3.6,2025-02-22,"Customer ID: OE837
Customer Company: Smith GroupOnline Marketplace Seller
Customer Location: Lake Jenniferbury, United States
Product Info: Arlo Smart Thermostat Max (Category: Smart Thermostat)
Manufacturer: Arlo
Product Price: 223.04
Rating: 3.6 stars
Review Date: 2025-02-22
Review Content: ""This product has both pros and cons. It has reliable performance, but also has limited smart features.""",81,Smart Thermostat,Arlo Smart Thermostat Max,Smith GroupOnline Marketplace Seller
4827,45,TZ806,1.3,2025-02-22,"Customer ID: TZ806
Customer Company: Thompson LtdSmall Business
Customer Location: Jasonfurt, United States
Product Info: Belkin Wemo Smart Plug Plus (Category: Smart Plug)
Manufacturer: Belkin Wemo
Product Price: 5327.56
Rating: 1.3 stars
Review Date: 2025-02-22
Review Content: ""It stopped working after one week of use. It has limited compatibility, and customer support was slow.""",81,Smart Plug,Belkin Wemo Smart Plug Plus,Thompson LtdSmall Business
4863,39,UQ170,1.3,2025-02-22,"Customer ID: UQ170
Customer Company: Martinez, Ellis and SanchezRetail Company
Customer Location: South Jodiport, United States
Product Info: Eufy Smart Plug Standard (Category: Smart Plug)
Manufacturer: Eufy
Product Price: 631.13
Rating: 1.3 stars
Review Date: 2025-02-22
Review Content: ""After purchasing it, This product Eufy Smart Plug Standardhas poor build quality.It did not work properly during when I am away from home.I hope the manufacturer fixes these issues.""",98,Smart Plug,Eufy Smart Plug Standard,"Martinez, Ellis and SanchezRetail Company"
2652,28,ZY562,2.4,2025-02-21,"Customer ID: ZY562
Customer Company: Fox-GreenProperty Management Company
Customer Location: Robertmouth, United States
Product Info: Samsung SmartThings Smart Lighting Standard (Category: Smart Lighting)
Manufacturer: Samsung SmartThings
Product Price: 612.27
Rating: 2.4 stars
Review Date: 2025-02-21
Review Content: ""This product has serious issues. It has unstable Wi-Fi connection, and I have already requested a return.""",85,Smart Lighting,Samsung SmartThings Smart Lighting Standard,Fox-GreenProperty Management Company
440,17,YQ009,3.2,2025-02-21,"Customer ID: YQ009
Customer Company: Liu GroupIT Services Company
Customer Location: East Anafurt, United States
Product Info: Honeywell Home Streaming Device Premium (Category: Streaming Device)
Manufacturer: Honeywell Home
Product Price: 1003.99
Rating: 3.2 stars
Review Date: 2025-02-21
Review Content: ""It works fairly well during while traveling, but performance is average in other situations.""",79,Streaming Device,Honeywell Home Streaming Device Premium,Liu GroupIT Services Company
543,47,UX720,2.8,2025-02-21,"Customer ID: UX720
Customer Company: Dean-FosterIT Services Company
Customer Location: Craigmouth, United States
Product Info: Arlo Smart Camera Mini (Category: Smart Camera)
Manufacturer: Arlo
Product Price: 8057.51
Rating: 2.8 stars
Review Date: 2025-02-21
Review Content: ""It stopped working after one week of use. It has slow response time, and customer support was slow.""",82,Smart Camera,Arlo Smart Camera Mini,Dean-FosterIT Services Company
1103,94,NB002,2.9,2025-02-21,"Customer ID: NB002
Customer Company: Curry LtdRetail Company
Customer Location: West Nicholasport, United States
Product Info: GE Appliances Robot Vacuum Standard (Category: Robot Vacuum)
Manufacturer: GE Appliances
Product Price: 9508.27
Rating: 2.9 stars
Review Date: 2025-02-21
Review Content: ""I noticed that This Robot Vacuumdoes not work as expected.It did not work properly during when checking deliveries.The only positive thing I can say is that the product looked good out of the box.I hope the manufacturer fixes these issues.""",109,Robot Vacuum,GE Appliances Robot Vacuum Standard,Curry LtdRetail Company
1250,88,HY451,3.3,2025-02-21,"Customer ID: HY451
Customer Company: Bradshaw PLCSmart Home Installer
Customer Location: Coleside, United States
Product Info: Samsung SmartThings Smart TV Ultra (Category: Smart TV)
Manufacturer: Samsung SmartThings
Product Price: 5539.41
Rating: 3.3 stars
Review Date: 2025-02-21
Review Content: ""The quality of this Smart TV is acceptable. It has simple app controls, but the Wi-Fi connectivity could be better.""",87,Smart TV,Samsung SmartThings Smart TV Ultra,Bradshaw PLCSmart Home Installer
3957,17,MW797,1.7,2025-02-21,"Customer ID: MW797
Customer Company: Gordon LLCE-commerce Company
Customer Location: Port Caitlynton, United States
Product Info: Honeywell Home Streaming Device Premium (Category: Streaming Device)
Manufacturer: Honeywell Home
Product Price: 1003.99
Rating: 1.7 stars
Review Date: 2025-02-21
Review Content: ""The issue with privacy settings is very frustrating. It is not worth the price.""",80,Streaming Device,Honeywell Home Streaming Device Premium,Gordon LLCE-commerce Company
