OrderID,ProductID,UnitPrice,Quantity,Discount,ProductName,QuantityPerUnit
487,9,9629.58,8,0.1,Philips Hue Streaming Device Essential,6-pack
487,14,2175.07,15,0.1,LG Electronics Smart Lock Indoor,1 starter kit
487,81,2075.26,14,0.05,Amazon Devices Air Purifier Outdoor,1 bundle
487,87,4251.54,6,0.0,Ring Smart Speaker Plus,2 units per pack
487,97,1706.21,12,0.05,Eufy Smart Thermostat Ultra,4-pack
488,39,619.96,19,0.1,Eufy Smart Plug Standard,1 replacement unit
488,42,9468.11,12,0.0,Google Nest Smart Doorbell Essential,6-pack
488,52,9061.3,17,0.1,Wyze Smart Display Ultra,1 unit per box
488,82,4931.96,18,0.15,Apple Home Smart Doorbell Essential,2 units per pack
489,13,9123.83,7,0.05,Google Nest Smart Lighting Plus,1 set per box
489,69,1899.43,12,0.1,Honeywell Home Air Purifier Indoor,1 bundle
489,77,216.87,20,0.0,Ring Smart Speaker Plus,1 unit per box
489,82,4662.26,11,0.15,Apple Home Smart Doorbell Essential,2 units per pack
490,72,9605.19,15,0.2,TP-Link Kasa Security System Standard,6-pack
490,77,200.84,8,0.2,Ring Smart Speaker Plus,1 unit per box
491,38,9707.75,12,0.2,GE Appliances Smart Display Ultra,3-pack
492,3,3447.62,2,0.05,Arlo Smart Sensor Indoor,1 bundle
492,47,8170.75,17,0.0,Arlo Smart Camera Mini,1 bundle
492,77,201.81,16,0.15,Ring Smart Speaker Plus,1 unit per box
492,85,10218.49,4,0.2,Wyze Smart Thermostat Max,3-pack
493,44,4504.0,17,0.0,Honeywell Home Smart Thermostat Outdoor,2 units per pack
494,1,5735.38,5,0.1,Philips Hue Smart Lock Max,1 device with accessories
494,4,3472.41,17,0.05,Ecobee Home Hub Max,6-pack
494,39,601.86,2,0.05,Eufy Smart Plug Standard,1 replacement unit
494,94,9785.43,5,0.0,GE Appliances Robot Vacuum Standard,1 unit per box
495,46,6528.51,4,0.05,Ring Smart Lock Ultra,4-pack
495,100,410.36,10,0.05,Belkin Wemo Air Purifier Mini,4-pack
496,23,5860.49,14,0.0,LG Electronics Smart Doorbell Plus,2 units per pack
496,66,1903.92,7,0.15,Apple Home Smart Display Max,2 units per pack
496,80,7740.86,11,0.05,Ring Streaming Device Mini,1 device with accessories
496,85,9883.29,2,0.0,Wyze Smart Thermostat Max,3-pack
497,41,3720.55,10,0.0,Wyze Home Hub Outdoor,4-pack
497,65,4523.11,6,0.05,Honeywell Home Smart Camera Mini,1 device with accessories
497,81,2156.19,9,0.05,Amazon Devices Air Purifier Outdoor,1 bundle
498,18,5846.43,14,0.0,Arlo Smart Lock Ultra,1 replacement unit
498,28,607.53,11,0.15,Samsung SmartThings Smart Lighting Standard,4-pack
498,33,221.73,10,0.0,Arlo Smart Thermostat Max,1 unit per box
498,81,2029.6,7,0.0,Amazon Devices Air Purifier Outdoor,1 bundle
498,83,9215.52,17,0.2,GE Appliances Streaming Device Indoor,3-pack
499,44,4314.73,18,0.0,Honeywell Home Smart Thermostat Outdoor,2 units per pack
500,34,2767.18,5,0.05,Arlo Smart TV Plus,1 starter kit
500,60,4818.78,15,0.1,Wyze Smart Doorbell Essential,4-pack
500,66,1920.48,10,0.2,Apple Home Smart Display Max,2 units per pack
500,87,4211.05,5,0.15,Ring Smart Speaker Plus,2 units per pack
501,28,632.66,17,0.0,Samsung SmartThings Smart Lighting Standard,4-pack
501,33,234.17,13,0.15,Arlo Smart Thermostat Max,1 unit per box
501,56,8442.08,1,0.05,LG Electronics Streaming Device Outdoor,1 device with accessories
501,86,5279.37,19,0.0,Ring Security System Premium,1 replacement unit
502,41,3912.35,14,0.05,Wyze Home Hub Outdoor,4-pack
503,13,9544.19,18,0.1,Google Nest Smart Lighting Plus,1 set per box
503,41,3765.76,17,0.15,Wyze Home Hub Outdoor,4-pack
504,54,5243.44,9,0.1,Ecobee Home Hub Outdoor,1 replacement unit
504,56,8339.05,8,0.05,LG Electronics Streaming Device Outdoor,1 device with accessories
504,59,7037.79,6,0.1,Ring Smart Plug Pro,1 bundle
504,70,3714.68,8,0.15,Honeywell Home Smart Plug Essential,1 unit per box
505,48,7686.77,13,0.05,Samsung SmartThings Air Purifier Indoor,1 device with accessories
505,50,4761.54,1,0.0,Belkin Wemo Smart Doorbell Mini,1 bundle
505,72,10343.77,1,0.1,TP-Link Kasa Security System Standard,6-pack
505,93,6242.0,6,0.2,GE Appliances Smart Display Max,1 bundle
505,99,924.29,14,0.1,Ecobee Home Hub Ultra,1 device with accessories
506,59,6575.88,5,0.0,Ring Smart Plug Pro,1 bundle
506,73,4490.17,5,0.05,Arlo Smart Camera Ultra,1 starter kit
506,84,4629.39,18,0.05,Eufy Smart Doorbell Plus,1 set per box
507,99,987.64,7,0.05,Ecobee Home Hub Ultra,1 device with accessories
508,37,2958.41,3,0.0,Google Nest Smart Lighting Mini,1 set per box
508,42,9345.94,19,0.05,Google Nest Smart Doorbell Essential,6-pack
509,18,5979.18,8,0.15,Arlo Smart Lock Ultra,1 replacement unit
509,33,223.16,8,0.2,Arlo Smart Thermostat Max,1 unit per box
509,91,6492.45,18,0.05,Ring Smart Lighting Premium,3-pack
510,41,3981.59,13,0.0,Wyze Home Hub Outdoor,4-pack
510,46,6577.34,1,0.0,Ring Smart Lock Ultra,4-pack
510,48,7801.84,19,0.1,Samsung SmartThings Air Purifier Indoor,1 device with accessories
510,56,8254.36,6,0.05,LG Electronics Streaming Device Outdoor,1 device with accessories
510,73,4501.16,2,0.15,Arlo Smart Camera Ultra,1 starter kit
511,10,2738.3,16,0.0,Apple Home Smart TV Premium,1 starter kit
511,25,1412.4,13,0.0,Samsung SmartThings Smart Camera Essential,1 device with accessories
511,30,8677.07,8,0.2,GE Appliances Smart Lock Standard,1 replacement unit
511,64,913.79,7,0.1,Google Nest Smart Lock Pro,1 replacement unit
512,24,7781.46,5,0.1,Ring Robot Vacuum Standard,1 starter kit
512,35,5540.54,10,0.05,TP-Link Kasa Air Purifier Max,1 device with accessories
513,81,2150.48,17,0.15,Amazon Devices Air Purifier Outdoor,1 bundle
514,26,4606.31,10,0.0,Philips Hue Air Purifier Plus,6-pack
515,15,2857.79,7,0.2,Eufy Smart Speaker Essential,4-pack
516,45,5124.72,12,0.05,Belkin Wemo Smart Plug Plus,1 replacement unit
516,48,7310.12,13,0.1,Samsung SmartThings Air Purifier Indoor,1 device with accessories
516,55,370.56,2,0.0,Honeywell Home Smart Speaker Plus,1 unit per box
516,88,5426.35,13,0.0,Samsung SmartThings Smart TV Ultra,1 device with accessories
516,93,6577.07,6,0.1,GE Appliances Smart Display Max,1 bundle
517,6,272.38,5,0.2,GE Appliances Smart Plug Essential,1 bundle
517,27,9431.72,14,0.0,Belkin Wemo Smart Speaker Outdoor,1 bundle
517,65,4275.6,3,0.2,Honeywell Home Smart Camera Mini,1 device with accessories
517,77,205.32,13,0.15,Ring Smart Speaker Plus,1 unit per box
518,32,8726.09,17,0.05,LG Electronics Home Hub Ultra,2 units per pack
518,34,3011.36,13,0.15,Arlo Smart TV Plus,1 starter kit
518,53,7135.42,20,0.2,Google Nest Smart Display Standard,1 device with accessories
518,79,8567.38,19,0.0,Ring Smart Camera Premium,1 set per box
519,24,7387.1,18,0.15,Ring Robot Vacuum Standard,1 starter kit
519,79,9068.1,2,0.15,Ring Smart Camera Premium,1 set per box
519,85,10108.78,17,0.1,Wyze Smart Thermostat Max,3-pack
519,89,4378.15,18,0.0,Ring Home Hub Pro,1 starter kit
519,96,1249.92,19,0.15,Amazon Devices Smart Lighting Indoor,6-pack
520,62,4952.46,8,0.15,Belkin Wemo Smart TV Pro,1 unit per box
520,74,1686.02,18,0.0,Ecobee Smart TV Ultra,6-pack
521,92,1227.0,19,0.0,TP-Link Kasa Smart Speaker Outdoor,3-pack
522,6,258.35,17,0.2,GE Appliances Smart Plug Essential,1 bundle
522,77,217.56,11,0.15,Ring Smart Speaker Plus,1 unit per box
523,11,1735.18,7,0.05,Samsung SmartThings Smart Thermostat Pro,1 bundle
523,41,3633.39,2,0.05,Wyze Home Hub Outdoor,4-pack
523,77,213.77,18,0.2,Ring Smart Speaker Plus,1 unit per box
524,11,1590.65,3,0.05,Samsung SmartThings Smart Thermostat Pro,1 bundle
524,21,7049.69,12,0.15,Philips Hue Robot Vacuum Ultra,6-pack
524,35,5503.71,4,0.05,TP-Link Kasa Air Purifier Max,1 device with accessories
524,44,4411.69,1,0.05,Honeywell Home Smart Thermostat Outdoor,2 units per pack
524,90,5245.79,10,0.15,Wyze Smart Speaker Essential,1 replacement unit
525,43,2881.21,6,0.05,Belkin Wemo Smart Display Standard,1 set per box
525,61,8521.41,4,0.0,Ecobee Smart Display Pro,1 unit per box
526,22,4095.83,1,0.2,Google Nest Smart TV Pro,3-pack
527,11,1631.84,12,0.15,Samsung SmartThings Smart Thermostat Pro,1 bundle
527,40,3888.34,4,0.0,TP-Link Kasa Smart Speaker Pro,4-pack
528,89,4331.85,12,0.15,Ring Home Hub Pro,1 starter kit
529,44,4503.3,12,0.2,Honeywell Home Smart Thermostat Outdoor,2 units per pack
530,12,1744.37,18,0.05,Honeywell Home Home Hub Indoor,1 replacement unit
531,66,1932.72,16,0.2,Apple Home Smart Display Max,2 units per pack
531,86,5422.68,8,0.0,Ring Security System Premium,1 replacement unit
531,87,3957.21,9,0.05,Ring Smart Speaker Plus,2 units per pack
532,2,839.48,13,0.1,Samsung SmartThings Smart Sensor Plus,1 set per box
532,81,2040.6,10,0.1,Amazon Devices Air Purifier Outdoor,1 bundle
533,21,7071.47,16,0.05,Philips Hue Robot Vacuum Ultra,6-pack
533,54,4838.29,4,0.1,Ecobee Home Hub Outdoor,1 replacement unit
533,95,1400.55,11,0.15,Google Nest Smart Display Max,1 unit per box
534,33,213.42,2,0.1,Arlo Smart Thermostat Max,1 unit per box
534,77,213.52,5,0.0,Ring Smart Speaker Plus,1 unit per box
534,79,9141.41,15,0.2,Ring Smart Camera Premium,1 set per box
534,88,5483.68,7,0.1,Samsung SmartThings Smart TV Ultra,1 device with accessories
535,78,5216.49,12,0.05,Ecobee Smart Camera Pro,1 device with accessories
536,1,5603.52,16,0.1,Philips Hue Smart Lock Max,1 device with accessories
536,10,2780.53,5,0.1,Apple Home Smart TV Premium,1 starter kit
536,92,1290.15,20,0.0,TP-Link Kasa Smart Speaker Outdoor,3-pack
537,52,9434.43,9,0.05,Wyze Smart Display Ultra,1 unit per box
538,70,3611.05,17,0.0,Honeywell Home Smart Plug Essential,1 unit per box
538,72,9462.33,2,0.0,TP-Link Kasa Security System Standard,6-pack
538,91,6168.17,6,0.15,Ring Smart Lighting Premium,3-pack
539,27,9697.74,1,0.05,Belkin Wemo Smart Speaker Outdoor,1 bundle
539,49,7543.62,18,0.1,GE Appliances Smart Speaker Standard,1 unit per box
539,64,961.21,14,0.1,Google Nest Smart Lock Pro,1 replacement unit
539,68,5026.69,6,0.1,Arlo Smart Speaker Premium,1 starter kit
539,98,1748.55,10,0.0,Ring Smart Plug Indoor,4-pack
540,5,4587.37,17,0.05,TP-Link Kasa Smart Lighting Mini,1 bundle
540,44,4602.65,17,0.2,Honeywell Home Smart Thermostat Outdoor,2 units per pack
540,73,4582.22,13,0.05,Arlo Smart Camera Ultra,1 starter kit
540,78,5292.2,4,0.05,Ecobee Smart Camera Pro,1 device with accessories
540,90,5404.94,13,0.0,Wyze Smart Speaker Essential,1 replacement unit
541,48,7326.95,17,0.2,Samsung SmartThings Air Purifier Indoor,1 device with accessories
541,62,5201.48,14,0.15,Belkin Wemo Smart TV Pro,1 unit per box
541,88,5278.58,16,0.0,Samsung SmartThings Smart TV Ultra,1 device with accessories
542,23,5967.66,2,0.1,LG Electronics Smart Doorbell Plus,2 units per pack
542,26,4574.84,9,0.0,Philips Hue Air Purifier Plus,6-pack
542,34,2960.55,12,0.1,Arlo Smart TV Plus,1 starter kit
542,44,4416.75,7,0.0,Honeywell Home Smart Thermostat Outdoor,2 units per pack
542,49,7360.33,10,0.2,GE Appliances Smart Speaker Standard,1 unit per box
543,27,9432.99,13,0.15,Belkin Wemo Smart Speaker Outdoor,1 bundle
543,45,5269.26,18,0.2,Belkin Wemo Smart Plug Plus,1 replacement unit
543,64,980.86,16,0.0,Google Nest Smart Lock Pro,1 replacement unit
543,88,5381.33,11,0.05,Samsung SmartThings Smart TV Ultra,1 device with accessories
543,93,6370.48,9,0.2,GE Appliances Smart Display Max,1 bundle
544,38,9253.25,3,0.05,GE Appliances Smart Display Ultra,3-pack
544,43,2691.13,15,0.0,Belkin Wemo Smart Display Standard,1 set per box
544,88,5592.88,12,0.1,Samsung SmartThings Smart TV Ultra,1 device with accessories
544,91,6715.66,19,0.05,Ring Smart Lighting Premium,3-pack
545,59,7128.5,12,0.15,Ring Smart Plug Pro,1 bundle
546,39,641.15,3,0.0,Eufy Smart Plug Standard,1 replacement unit
546,43,2806.2,5,0.15,Belkin Wemo Smart Display Standard,1 set per box
546,89,4016.98,1,0.15,Ring Home Hub Pro,1 starter kit
547,35,5191.53,13,0.1,TP-Link Kasa Air Purifier Max,1 device with accessories
547,73,4355.4,18,0.05,Arlo Smart Camera Ultra,1 starter kit
547,81,2042.9,18,0.0,Amazon Devices Air Purifier Outdoor,1 bundle
547,90,5293.86,13,0.2,Wyze Smart Speaker Essential,1 replacement unit
548,4,3550.17,5,0.05,Ecobee Home Hub Max,6-pack
548,24,7681.14,4,0.05,Ring Robot Vacuum Standard,1 starter kit
548,32,8353.07,13,0.05,LG Electronics Home Hub Ultra,2 units per pack
548,83,9459.47,2,0.1,GE Appliances Streaming Device Indoor,3-pack
548,91,6194.0,3,0.05,Ring Smart Lighting Premium,3-pack
549,17,1020.47,14,0.1,Honeywell Home Streaming Device Premium,1 bundle
549,69,1989.76,12,0.0,Honeywell Home Air Purifier Indoor,1 bundle
550,47,8303.9,2,0.0,Arlo Smart Camera Mini,1 bundle
550,48,7811.91,9,0.1,Samsung SmartThings Air Purifier Indoor,1 device with accessories
551,7,6690.33,9,0.1,Apple Home Smart Doorbell Outdoor,1 device with accessories
551,89,4133.1,17,0.1,Ring Home Hub Pro,1 starter kit
552,38,9866.27,13,0.05,GE Appliances Smart Display Ultra,3-pack
552,46,6247.86,13,0.15,Ring Smart Lock Ultra,4-pack
552,68,5410.37,5,0.0,Arlo Smart Speaker Premium,1 starter kit
552,90,5148.17,15,0.2,Wyze Smart Speaker Essential,1 replacement unit
552,94,9598.9,11,0.15,GE Appliances Robot Vacuum Standard,1 unit per box
553,23,5811.47,2,0.05,LG Electronics Smart Doorbell Plus,2 units per pack
553,59,6824.63,13,0.1,Ring Smart Plug Pro,1 bundle
553,72,10024.56,15,0.05,TP-Link Kasa Security System Standard,6-pack
554,29,539.2,18,0.0,Honeywell Home Security System Pro,1 starter kit
554,66,1925.52,2,0.1,Apple Home Smart Display Max,2 units per pack
554,74,1790.06,7,0.15,Ecobee Smart TV Ultra,6-pack
554,77,218.56,20,0.1,Ring Smart Speaker Plus,1 unit per box
554,89,4334.67,12,0.1,Ring Home Hub Pro,1 starter kit
555,81,2099.46,3,0.1,Amazon Devices Air Purifier Outdoor,1 bundle
556,55,383.37,8,0.15,Honeywell Home Smart Speaker Plus,1 unit per box
556,70,3652.2,13,0.0,Honeywell Home Smart Plug Essential,1 unit per box
557,18,5908.05,15,0.1,Arlo Smart Lock Ultra,1 replacement unit
558,85,9987.31,13,0.0,Wyze Smart Thermostat Max,3-pack
559,66,1967.91,2,0.0,Apple Home Smart Display Max,2 units per pack
559,80,8141.21,3,0.0,Ring Streaming Device Mini,1 device with accessories
560,11,1721.72,1,0.15,Samsung SmartThings Smart Thermostat Pro,1 bundle
560,56,8395.13,1,0.15,LG Electronics Streaming Device Outdoor,1 device with accessories
561,29,533.37,9,0.1,Honeywell Home Security System Pro,1 starter kit
561,64,905.37,9,0.1,Google Nest Smart Lock Pro,1 replacement unit
561,78,4950.29,20,0.15,Ecobee Smart Camera Pro,1 device with accessories
562,11,1694.69,5,0.1,Samsung SmartThings Smart Thermostat Pro,1 bundle
563,49,7227.24,1,0.15,GE Appliances Smart Speaker Standard,1 unit per box
563,96,1183.5,3,0.15,Amazon Devices Smart Lighting Indoor,6-pack
564,48,7803.32,2,0.0,Samsung SmartThings Air Purifier Indoor,1 device with accessories
564,54,5020.79,10,0.15,Ecobee Home Hub Outdoor,1 replacement unit
564,72,9709.36,7,0.15,TP-Link Kasa Security System Standard,6-pack
564,86,5294.12,13,0.15,Ring Security System Premium,1 replacement unit
564,93,6536.56,1,0.1,GE Appliances Smart Display Max,1 bundle
565,30,7938.95,17,0.2,GE Appliances Smart Lock Standard,1 replacement unit
565,37,2989.26,1,0.15,Google Nest Smart Lighting Mini,1 set per box
565,42,9990.3,7,0.05,Google Nest Smart Doorbell Essential,6-pack
565,46,6372.47,9,0.2,Ring Smart Lock Ultra,4-pack
566,45,5394.13,17,0.0,Belkin Wemo Smart Plug Plus,1 replacement unit
567,24,7905.48,12,0.2,Ring Robot Vacuum Standard,1 starter kit
567,39,639.2,2,0.1,Eufy Smart Plug Standard,1 replacement unit
567,65,4363.28,9,0.15,Honeywell Home Smart Camera Mini,1 device with accessories
568,1,5472.78,14,0.15,Philips Hue Smart Lock Max,1 device with accessories
568,5,4263.93,18,0.0,TP-Link Kasa Smart Lighting Mini,1 bundle
568,74,1716.18,10,0.15,Ecobee Smart TV Ultra,6-pack
569,3,3575.7,18,0.2,Arlo Smart Sensor Indoor,1 bundle
569,9,9100.89,12,0.2,Philips Hue Streaming Device Essential,6-pack
569,13,8971.22,1,0.1,Google Nest Smart Lighting Plus,1 set per box
569,54,5134.55,8,0.05,Ecobee Home Hub Outdoor,1 replacement unit
570,4,3699.28,7,0.05,Ecobee Home Hub Max,6-pack
570,26,4617.41,6,0.2,Philips Hue Air Purifier Plus,6-pack
571,100,422.52,8,0.1,Belkin Wemo Air Purifier Mini,4-pack
572,3,3486.35,4,0.1,Arlo Smart Sensor Indoor,1 bundle
572,14,2192.99,14,0.0,LG Electronics Smart Lock Indoor,1 starter kit
572,21,6644.46,4,0.1,Philips Hue Robot Vacuum Ultra,6-pack
572,42,9547.38,5,0.05,Google Nest Smart Doorbell Essential,6-pack
572,67,5113.49,9,0.1,Arlo Smart Doorbell Plus,1 starter kit
573,13,9091.38,1,0.1,Google Nest Smart Lighting Plus,1 set per box
573,60,4674.69,15,0.05,Wyze Smart Doorbell Essential,4-pack
573,61,8691.78,13,0.15,Ecobee Smart Display Pro,1 unit per box
573,82,4933.73,6,0.2,Apple Home Smart Doorbell Essential,2 units per pack
573,96,1276.23,14,0.2,Amazon Devices Smart Lighting Indoor,6-pack
574,12,1812.37,14,0.1,Honeywell Home Home Hub Indoor,1 replacement unit
574,53,7123.47,7,0.0,Google Nest Smart Display Standard,1 device with accessories
574,72,9971.39,2,0.1,TP-Link Kasa Security System Standard,6-pack
575,34,2959.26,4,0.1,Arlo Smart TV Plus,1 starter kit
575,82,4630.47,12,0.1,Apple Home Smart Doorbell Essential,2 units per pack
576,1,5601.24,12,0.05,Philips Hue Smart Lock Max,1 device with accessories
576,34,2850.54,3,0.15,Arlo Smart TV Plus,1 starter kit
576,36,271.51,8,0.05,Arlo Robot Vacuum Mini,1 replacement unit
576,91,6403.31,4,0.05,Ring Smart Lighting Premium,3-pack
577,6,257.99,15,0.05,GE Appliances Smart Plug Essential,1 bundle
577,29,540.72,6,0.0,Honeywell Home Security System Pro,1 starter kit
577,72,9458.23,18,0.2,TP-Link Kasa Security System Standard,6-pack
577,84,4550.78,9,0.1,Eufy Smart Doorbell Plus,1 set per box
578,92,1289.49,14,0.0,TP-Link Kasa Smart Speaker Outdoor,3-pack
579,57,713.66,1,0.1,Eufy Smart Plug Pro,2 units per pack
579,59,7065.0,5,0.05,Ring Smart Plug Pro,1 bundle
579,68,5246.52,12,0.2,Arlo Smart Speaker Premium,1 starter kit
580,4,3507.44,15,0.2,Ecobee Home Hub Max,6-pack
580,37,2965.88,1,0.05,Google Nest Smart Lighting Mini,1 set per box
581,7,6668.45,16,0.2,Apple Home Smart Doorbell Outdoor,1 device with accessories
581,14,2220.82,1,0.05,LG Electronics Smart Lock Indoor,1 starter kit
581,39,636.79,13,0.2,Eufy Smart Plug Standard,1 replacement unit
581,53,7051.03,7,0.2,Google Nest Smart Display Standard,1 device with accessories
582,84,4549.15,1,0.15,Eufy Smart Doorbell Plus,1 set per box
583,28,583.76,20,0.05,Samsung SmartThings Smart Lighting Standard,4-pack
583,61,9116.0,14,0.1,Ecobee Smart Display Pro,1 unit per box
583,97,1627.3,14,0.15,Eufy Smart Thermostat Ultra,4-pack
584,86,5354.17,13,0.2,Ring Security System Premium,1 replacement unit
585,33,233.41,18,0.15,Arlo Smart Thermostat Max,1 unit per box
585,69,1921.04,14,0.15,Honeywell Home Air Purifier Indoor,1 bundle
585,75,3968.01,19,0.2,Belkin Wemo Smart Doorbell Standard,1 starter kit
585,81,2136.59,20,0.1,Amazon Devices Air Purifier Outdoor,1 bundle
585,89,4156.3,19,0.05,Ring Home Hub Pro,1 starter kit
586,39,642.63,20,0.15,Eufy Smart Plug Standard,1 replacement unit
586,68,5264.68,15,0.15,Arlo Smart Speaker Premium,1 starter kit
587,36,263.23,8,0.1,Arlo Robot Vacuum Mini,1 replacement unit
587,72,9936.44,9,0.1,TP-Link Kasa Security System Standard,6-pack
588,1,5558.88,5,0.15,Philips Hue Smart Lock Max,1 device with accessories
588,45,5307.77,14,0.05,Belkin Wemo Smart Plug Plus,1 replacement unit
588,71,8066.45,4,0.1,Apple Home Smart Display Premium,4-pack
589,36,263.03,18,0.05,Arlo Robot Vacuum Mini,1 replacement unit
589,57,727.4,10,0.0,Eufy Smart Plug Pro,2 units per pack
589,59,6898.24,9,0.0,Ring Smart Plug Pro,1 bundle
589,84,4533.58,2,0.2,Eufy Smart Doorbell Plus,1 set per box
590,30,8524.82,11,0.1,GE Appliances Smart Lock Standard,1 replacement unit
590,34,2981.18,7,0.2,Arlo Smart TV Plus,1 starter kit
591,88,5283.57,3,0.1,Samsung SmartThings Smart TV Ultra,1 device with accessories
591,90,5393.41,2,0.2,Wyze Smart Speaker Essential,1 replacement unit
592,29,520.53,19,0.05,Honeywell Home Security System Pro,1 starter kit
592,49,7524.97,10,0.15,GE Appliances Smart Speaker Standard,1 unit per box
593,13,8912.59,16,0.1,Google Nest Smart Lighting Plus,1 set per box
593,40,4001.5,16,0.15,TP-Link Kasa Smart Speaker Pro,4-pack
593,77,204.83,18,0.1,Ring Smart Speaker Plus,1 unit per box
594,69,1891.11,16,0.2,Honeywell Home Air Purifier Indoor,1 bundle
594,89,4193.36,10,0.1,Ring Home Hub Pro,1 starter kit
595,24,7331.35,10,0.1,Ring Robot Vacuum Standard,1 starter kit
596,3,3537.71,5,0.2,Arlo Smart Sensor Indoor,1 bundle
596,5,4329.36,13,0.05,TP-Link Kasa Smart Lighting Mini,1 bundle
596,26,4734.97,13,0.05,Philips Hue Air Purifier Plus,6-pack
596,36,275.35,2,0.15,Arlo Robot Vacuum Mini,1 replacement unit
596,90,5387.27,7,0.1,Wyze Smart Speaker Essential,1 replacement unit
597,29,538.06,7,0.05,Honeywell Home Security System Pro,1 starter kit
597,43,2914.45,12,0.0,Belkin Wemo Smart Display Standard,1 set per box
598,6,260.23,19,0.1,GE Appliances Smart Plug Essential,1 bundle
598,30,8235.71,7,0.1,GE Appliances Smart Lock Standard,1 replacement unit
598,71,8254.17,6,0.2,Apple Home Smart Display Premium,4-pack
599,35,5273.14,10,0.1,TP-Link Kasa Air Purifier Max,1 device with accessories
599,79,9031.62,4,0.1,Ring Smart Camera Premium,1 set per box
599,92,1307.18,10,0.05,TP-Link Kasa Smart Speaker Outdoor,3-pack
600,23,6044.06,20,0.1,LG Electronics Smart Doorbell Plus,2 units per pack
600,27,9669.99,7,0.1,Belkin Wemo Smart Speaker Outdoor,1 bundle
600,59,7083.22,17,0.0,Ring Smart Plug Pro,1 bundle
600,91,6172.95,13,0.0,Ring Smart Lighting Premium,3-pack
600,98,1642.02,10,0.15,Ring Smart Plug Indoor,4-pack
601,32,8636.78,3,0.0,LG Electronics Home Hub Ultra,2 units per pack
601,76,9134.63,18,0.1,Arlo Smart Lighting Outdoor,1 starter kit
601,87,4134.15,13,0.15,Ring Smart Speaker Plus,2 units per pack
601,88,5337.59,13,0.2,Samsung SmartThings Smart TV Ultra,1 device with accessories
602,41,3961.16,7,0.05,Wyze Home Hub Outdoor,4-pack
602,81,1979.86,10,0.15,Amazon Devices Air Purifier Outdoor,1 bundle
603,11,1634.4,1,0.05,Samsung SmartThings Smart Thermostat Pro,1 bundle
603,24,7896.38,1,0.15,Ring Robot Vacuum Standard,1 starter kit
603,40,3949.81,18,0.1,TP-Link Kasa Smart Speaker Pro,4-pack
604,91,6494.53,8,0.15,Ring Smart Lighting Premium,3-pack
604,100,419.77,2,0.2,Belkin Wemo Air Purifier Mini,4-pack
605,17,1048.11,15,0.1,Honeywell Home Streaming Device Premium,1 bundle
606,24,7683.18,10,0.2,Ring Robot Vacuum Standard,1 starter kit
606,29,516.52,12,0.15,Honeywell Home Security System Pro,1 starter kit
606,30,8307.18,20,0.15,GE Appliances Smart Lock Standard,1 replacement unit
606,75,3873.54,9,0.15,Belkin Wemo Smart Doorbell Standard,1 starter kit
607,28,593.08,11,0.2,Samsung SmartThings Smart Lighting Standard,4-pack
607,44,4331.18,19,0.2,Honeywell Home Smart Thermostat Outdoor,2 units per pack
607,96,1210.62,18,0.1,Amazon Devices Smart Lighting Indoor,6-pack
608,5,4382.26,6,0.15,TP-Link Kasa Smart Lighting Mini,1 bundle
608,44,4364.53,12,0.1,Honeywell Home Smart Thermostat Outdoor,2 units per pack
609,29,495.42,2,0.15,Honeywell Home Security System Pro,1 starter kit
609,34,2937.64,4,0.0,Arlo Smart TV Plus,1 starter kit
609,51,1751.02,7,0.2,Google Nest Smart Thermostat Outdoor,1 bundle
609,88,5387.36,9,0.2,Samsung SmartThings Smart TV Ultra,1 device with accessories
610,26,4645.39,19,0.1,Philips Hue Air Purifier Plus,6-pack
610,77,203.71,4,0.0,Ring Smart Speaker Plus,1 unit per box
610,82,4638.32,9,0.1,Apple Home Smart Doorbell Essential,2 units per pack
611,65,4292.74,20,0.1,Honeywell Home Smart Camera Mini,1 device with accessories
612,1,5470.82,3,0.0,Philips Hue Smart Lock Max,1 device with accessories
612,5,4342.95,3,0.1,TP-Link Kasa Smart Lighting Mini,1 bundle
612,42,9813.64,16,0.05,Google Nest Smart Doorbell Essential,6-pack
613,1,5937.33,17,0.1,Philips Hue Smart Lock Max,1 device with accessories
613,7,6996.79,8,0.2,Apple Home Smart Doorbell Outdoor,1 device with accessories
613,21,6919.27,3,0.1,Philips Hue Robot Vacuum Ultra,6-pack
613,37,3062.11,14,0.05,Google Nest Smart Lighting Mini,1 set per box
613,67,4945.55,5,0.15,Arlo Smart Doorbell Plus,1 starter kit
614,8,3276.38,19,0.1,Arlo Smart Display Max,6-pack
614,70,3698.14,6,0.0,Honeywell Home Smart Plug Essential,1 unit per box
614,72,10351.18,15,0.15,TP-Link Kasa Security System Standard,6-pack
614,77,210.98,2,0.05,Ring Smart Speaker Plus,1 unit per box
614,85,9575.83,16,0.0,Wyze Smart Thermostat Max,3-pack
615,13,9023.78,17,0.1,Google Nest Smart Lighting Plus,1 set per box
615,30,8171.15,20,0.15,GE Appliances Smart Lock Standard,1 replacement unit
615,33,232.37,7,0.15,Arlo Smart Thermostat Max,1 unit per box
615,40,3804.22,2,0.0,TP-Link Kasa Smart Speaker Pro,4-pack
616,18,5923.43,4,0.1,Arlo Smart Lock Ultra,1 replacement unit
616,88,5676.8,13,0.15,Samsung SmartThings Smart TV Ultra,1 device with accessories
